predicate,argument,role_type,actual_fit,exp_fit
confuse,situation,ARG1,5.1,0.8
confuse,statement,ARG0,6.0,1.0
confuse,statement,ARG1,2.5,0.8
eat,apple,ARG0,1.0,1.0
eat,apple,ARG1,6.5,1.0
eat,cost,ARG0,1.0,0.5
eat,cost,ARG1,1.8,0.5
eat,debt,ARG0,1.3,0.0
eat,debt,ARG1,1.4,0.0
eat,egg,ARG0,1.0,1.0
eat,egg,ARG1,6.4,1.0
eat,group,ARG0,6.0,0.8
eat,group,ARG1,1.1,0.8
eat,husband,ARG0,6.7,1.0
eat,husband,ARG1,1.3,1.0
eat,local,ARG0,6.7,0.8
eat,local,ARG1,1.5,0.8
eat,lunch,ARG0,1.1,1.0
eat,lunch,ARG1,6.9,1.0
eat,meal,ARG0,1.0,1.0
eat,meal,ARG1,6.9,1.0
eat,people,ARG0,6.9,1.0
eat,people,ARG1,1.5,1.0
eat,pizza,ARG0,1.1,1.0
eat,pizza,ARG1,6.8,1.0
eat,villager,ARG0,6.8,1.0
eat,villager,ARG1,1.7,0.8
eliminate,act,ARG0,4.9,1.0
eliminate,act,ARG1,2.4,1.0
eliminate,barrier,ARG0,3.9,1.0
eliminate,barrier,ARG1,4.9,1.0
eliminate,club,ARG0,3.6,1.0
eliminate,club,ARG1,2.8,1.0
eliminate,intruder,ARG0,3.3,1.0
eliminate,intruder,ARG1,2.8,1.0
eliminate,job,ARG0,3.0,1.0
eliminate,job,ARG1,5.0,1.0
eliminate,law,ARG0,4.6,1.0
eliminate,law,ARG1,3.0,0.8
eliminate,need,ARG0,2.5,1.0
eliminate,need,ARG1,5.0,0.8
eliminate,policy,ARG0,4.2,1.0
eliminate,policy,ARG1,4.2,1.0
eliminate,provision,ARG0,3.1,1.0
eliminate,provision,ARG1,4.1,1.0
eliminate,therapy,ARG0,4.7,1.0
eliminate,therapy,ARG1,2.7,0.8
embarrass,board,ARG0,3.8,0.0
embarrass,board,ARG1,3.9,0.75
embarrass,book-keeping,ARG0,2.6,0.8
embarrass,book-keeping,ARG1,1.3,0.8
embarrass,conservative,ARG0,3.9,0.75
embarrass,conservative,ARG1,3.7,0.5
embarrass,executive,ARG0,4.8,1.0
embarrass,executive,ARG1,4.9,1.0
embarrass,government,ARG0,3.8,0.8
embarrass,government,ARG1,4.9,0.8
embarrass,importunity,ARG0,2.4,1.0
embarrass,importunity,ARG1,1.2,0.8
embarrass,information,ARG0,4.8,0.8
embarrass,information,ARG1,1.2,0.8
embarrass,intervener,ARG0,4.1,0.8
embarrass,intervener,ARG1,2.9,0.8
embarrass,lyric,ARG0,3.6,0.8
embarrass,lyric,ARG1,1.2,0.8
embarrass,official,ARG0,4.9,1.0
embarrass,official,ARG1,5.0,1.0
embarrass,revelation,ARG0,5.3,0.8
embarrass,revelation,ARG1,1.2,0.8
embarrass,treatment,ARG0,4.0,0.8
embarrass,treatment,ARG1,1.0,0.8
encourage,affiliate,ARG0,3.7,1.0
encourage,affiliate,ARG1,4.9,1.0
encourage,boy,ARG0,5.2,1.0
encourage,boy,ARG1,5.7,1.0
encourage,client,ARG0,3.7,1.0
encourage,client,ARG1,5.1,1.0
encourage,company,ARG0,4.0,0.8
encourage,company,ARG1,4.0,1.0
encourage,executive,ARG0,5.0,1.0
encourage,executive,ARG1,5.6,1.0
encourage,government,ARG0,4.2,0.8
encourage,government,ARG1,3.8,0.8
encourage,investor,ARG0,5.1,1.0
encourage,investor,ARG1,5.5,0.8
encourage,pupil,ARG0,3.9,1.0
encourage,pupil,ARG1,5.9,1.0
encourage,purpose,ARG0,3.8,0.8
encourage,purpose,ARG1,3.6,0.8
encourage,technician,ARG0,4.0,0.8
encourage,technician,ARG1,4.8,0.8
encourage,uncertainty,ARG0,2.5,0.8
encourage,uncertainty,ARG1,5.5,0.8
encourage,vicar,ARG0,5.6,1.0
encourage,vicar,ARG1,4.7,1.0
hear,appeal,ARG0,1.7,0.5
hear,appeal,ARG1,6.4,0.8
hear,board,ARG0,5.4,0.0
hear,board,ARG1,2.8,0.5
hear,case,ARG0,1.4,0.0
hear,case,ARG1,5.8,0.8
hear,committee,ARG0,5.8,0.5
hear,committee,ARG1,4.1,0.8
hear,court,ARG0,6.4,0.8
hear,court,ARG1,5.2,0.8
hear,ear,ARG0,6.8,1.0
hear,ear,ARG1,1.3,1.0
hear,girl,ARG0,6.8,0.8
hear,girl,ARG1,6.5,1.0
hear,knock,ARG0,1.1,0.8
hear,knock,ARG1,6.2,0.8
hear,man,ARG0,6.7,1.0
hear,man,ARG1,6.5,1.0
hear,moan,ARG0,1.1,0.8
hear,moan,ARG1,5.8,0.8
hear,sound,ARG0,1.1,1.0
hear,sound,ARG1,6.8,1.0
hear,voice,ARG0,1.2,1.0
hear,voice,ARG1,6.5,1.0
hit,baby,ARG0,6.2,0.0
hit,baby,ARG1,3.6,0.5
hit,ball,ARG2,5.7,1.0
hit,ball,ARG1,6.1,1.0
hit,brother,ARG0,4.7,0.8
hit,brother,ARG1,4.1,0.5
hit,creature,ARG0,5.0,1.0
hit,creature,ARG1,5.0,1.0
hit,earthquake,ARG2,2.7,1.0
hit,earthquake,ARG1,1.3,1.0
hit,man,ARG0,5.6,1.0
hit,man,ARG1,4.1,1.0
hit,market,ARG2,1.7,1.0
hit,market,ARG1,3.7,0.8
hit,mummy,ARG0,2.3,1.0
hit,mummy,ARG1,2.2,0.8
hit,opponent,ARG0,5.3,1.0
hit,opponent,ARG1,5.7,1.0
hit,player,ARG0,5.6,1.0
hit,player,ARG1,5.7,1.0
hit,quake,ARG2,3.4,1.0
hit,quake,ARG1,1.2,0.8
hit,stock,ARG2,2.7,1.0
hit,stock,ARG1,2.0,0.8
increase,amount,ARG0,2.4,0.8
increase,amount,ARG1,5.5,0.8
increase,authority,ARG0,6.0,0.8
increase,authority,ARG1,2.9,1.0
increase,bank,ARG0,6.0,1.0
increase,bank,ARG1,2.4,1.0
increase,company,ARG0,5.2,1.0
increase,company,ARG1,2.6,1.0
increase,industry,ARG0,5.7,1.0
increase,industry,ARG1,3.0,1.0
increase,model,ARG0,2.6,0.8
increase,model,ARG1,3.5,0.8
increase,move,ARG0,4.0,0.8
increase,move,ARG1,2.0,0.8
increase,number,ARG0,1.6,0.8
increase,number,ARG1,5.5,1.0
increase,rate,ARG0,4.7,0.8
increase,rate,ARG1,5.8,0.8
increase,revenue,ARG0,4.0,1.0
increase,revenue,ARG1,5.8,1.0
increase,sale,ARG0,5.6,1.0
increase,sale,ARG1,2.7,1.0
inform,administration,ARG0,6.0,1.0
inform,administration,ARG1,5.6,0.8
inform,center,ARG0,4.9,1.0
inform,center,ARG1,4.0,1.0
inform,committee,ARG0,5.9,1.0
inform,committee,ARG1,5.3,0.8
inform,employee,ARG0,5.2,1.0
inform,employee,ARG1,5.6,0.8
inform,foundation,ARG0,4.2,1.0
inform,foundation,ARG1,3.4,0.8
inform,network,ARG0,4.4,1.0
inform,network,ARG1,2.6,0.8
inform,police,ARG0,5.8,1.0
inform,police,ARG1,6.0,1.0
inform,public,ARG0,3.8,0.8
inform,public,ARG1,5.9,0.8
inform,reader,ARG0,4.1,1.0
inform,reader,ARG1,5.9,1.0
inform,secretary,ARG0,6.2,0.8
inform,secretary,ARG1,5.8,0.8
inform,system,ARG0,4.6,1.0
inform,system,ARG1,1.9,0.8
kill,antibody,ARG0,5.9,0.8
kill,antibody,ARG1,4.1,0.8
kill,cell,ARG0,2.8,1.0
kill,cell,ARG1,5.7,1.0
kill,girl,ARG0,2.2,1.0
kill,girl,ARG1,4.1,0.5
kill,group,ARG0,3.4,0.8
kill,group,ARG1,3.0,0.8
kill,house,ARG0,1.7,0.0
kill,house,ARG1,1.0,0.5
kill,item,ARG0,2.7,1.0
kill,item,ARG1,1.3,1.0
kill,lion,ARG0,2.7,1.0
kill,lion,ARG1,4.9,1.0
kill,man,ARG0,3.4,1.0
kill,man,ARG1,5.4,1.0
kill,mother,ARG0,2.1,0.5
kill,mother,ARG1,3.8,0.8
kill,people,ARG0,3.0,1.0
kill,people,ARG1,6.2,0.5
kill,rebel,ARG0,4.5,1.0
kill,rebel,ARG1,5.0,0.8
kill,shark,ARG0,2.1,0.8
kill,shark,ARG1,3.9,0.8
promise,administration,ARG0,6.1,1.0
promise,administration,ARG1,4.9,1.0
promise,company,ARG0,5.8,1.0
promise,company,ARG1,5.2,1.0
promise,customer,ARG0,3.6,1.0
promise,customer,ARG1,6.4,1.0
promise,foundation,ARG0,4.9,0.8
promise,foundation,ARG1,5.1,0.8
promise,fund,ARG0,3.8,1.0
promise,fund,ARG1,1.9,1.0
promise,government,ARG0,6.4,1.0
promise,government,ARG1,5.0,1.0
promise,parent,ARG0,6.5,1.0
promise,parent,ARG1,5.8,1.0
promise,plan,ARG0,5.1,1.0
promise,plan,ARG1,1.2,1.0
promise,state,ARG0,5.6,1.0
promise,state,ARG1,3.9,1.0
promise,station,ARG0,1.9,0.8
promise,station,ARG1,2.2,0.8
promise,sun-god,ARG0,1.2,1.0
promise,sun-god,ARG1,2.7,1.0
raise,bank,ARG0,6.0,1.0
raise,bank,ARG1,1.8,1.0
raise,congress,ARG0,5.3,1.0
raise,congress,ARG1,1.2,1.0
raise,country,ARG0,5.2,1.0
raise,country,ARG1,1.3,0.5
raise,dividend,ARG0,1.6,1.0
raise,dividend,ARG1,4.7,1.0
raise,firm,ARG0,5.3,1.0
raise,firm,ARG1,2.0,1.0
raise,government,ARG0,6.0,1.0
raise,government,ARG1,1.2,0.8
raise,price,ARG0,1.7,1.0
raise,price,ARG1,6.0,1.0
raise,question,ARG0,4.2,0.8
raise,question,ARG1,6.4,0.8
raise,rate,ARG0,1.8,1.0
raise,rate,ARG1,5.7,1.0
raise,stake,ARG0,2.1,1.0
raise,stake,ARG1,5.2,1.0
resent,contribution,ARG0,1.2,1.0
resent,contribution,ARG1,3.5,1.0
resent,cost,ARG0,1.1,0.8
resent,cost,ARG1,5.6,0.8
resent,firm,ARG0,2.7,1.0
resent,firm,ARG1,5.2,1.0
resent,group,ARG0,5.2,0.8
resent,group,ARG1,5.2,0.8
resent,individual,ARG0,6.0,1.0
resent,individual,ARG1,5.6,1.0
resent,intrusion,ARG0,1.2,1.0
resent,intrusion,ARG1,6.1,1.0
resent,presence,ARG0,1.4,0.0
resent,presence,ARG1,5.0,1.0
resent,product,ARG0,1.2,1.0
resent,product,ARG1,4.2,1.0
resent,transfer,ARG0,1.3,1.0
resent,transfer,ARG1,3.9,1.0
resent,viewer,ARG0,4.0,0.8
resent,viewer,ARG1,2.7,0.8
resent,wife,ARG0,5.8,1.0
resent,wife,ARG1,5.0,1.0
resent,woman,ARG0,5.6,1.0
resent,woman,ARG1,4.9,1.0
see,analyst,ARG0,6.5,0.8
see,analyst,ARG1,5.4,0.8
see,drop,ARG0,1.0,0.0
see,drop,ARG1,3.8,0.8
see,effect,ARG0,1.3,1.0
see,effect,ARG1,6.0,0.8
see,executive,ARG0,6.8,0.8
see,executive,ARG1,6.0,0.8
see,face,ARG0,2.4,1.0
see,face,ARG1,6.8,1.0
see,friend,ARG0,6.7,0.8
see,friend,ARG1,6.6,0.8
see,investor,ARG0,5.9,0.8
see,investor,ARG1,4.2,0.8
see,movement,ARG0,1.2,0.8
see,movement,ARG1,6.0,1.0
see,name,ARG0,1.0,0.8
see,name,ARG1,6.0,0.8
see,pupil,ARG0,6.6,1.0
see,pupil,ARG1,6.3,1.0
see,return,ARG0,1.2,0.0
see,return,ARG1,5.0,0.5
see,viewer,ARG0,6.8,1.0
see,viewer,ARG1,3.8,1.0
tell,analyst,ARG0,6.5,0.8
tell,analyst,ARG2,6.0,1.0
tell,chairman,ARG0,6.6,0.5
tell,chairman,ARG2,6.2,1.0
tell,court,ARG0,6.8,0.8
tell,court,ARG2,6.6,0.8
tell,department,ARG0,5.3,1.0
tell,department,ARG2,5.0,1.0
tell,executive,ARG0,6.6,1.0
tell,executive,ARG2,5.7,1.0
tell,investor,ARG0,6.0,0.8
tell,investor,ARG2,6.0,1.0
tell,officer,ARG0,6.3,1.0
tell,officer,ARG2,6.0,1.0
tell,patient,ARG0,5.9,1.0
tell,patient,ARG2,6.4,1.0
tell,reporter,ARG0,6.7,1.0
tell,reporter,ARG2,6.7,1.0
tell,senator,ARG0,6.1,0.8
tell,senator,ARG2,6.3,1.0
tell,therapist,ARG0,6.9,1.0
tell,therapist,ARG2,6.7,1.0
