serve,a library,"  The argument ""a library"" does not fit the Instrument role for the predicate ""serve"" because it is not a physical object that can be used to perform the action of serving. The Instrument role is typically used to describe a physical object that is used to perform an action, such as a tool or a device. In the case of the predicate ""serve,"" the Instrument role would be more appropriate for an argument that is a physical object that is used to serve food or drinks, such as a plate or a cup."
serve,a restaurant,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,a restaurant,"  {'Response': 'The argument ""a restaurant"" has the properties of being a physical location where food and drinks are served.'}"
serve,a restaurant,"  The argument ""a restaurant"" does not fit the Instrument role for the predicate ""serve"" because a restaurant is not a physical object that can be used to perform the action of serving. The Instrument role is typically filled by objects that can be used to perform the action, such as a spoon or a fork."
serve,a hospital,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,a hospital,"  {'Response': 'The argument ""a hospital"" has the properties of being a physical location, a place where people can receive medical care, and a place where medical professionals can work.'}"
sweep,a living room,  {'Response': 'The Instrument role should have the properties of being a tool or device used to perform the action of sweeping.'}
sweep,a living room,"  {'Response': 'The argument ""a living room"" has the properties of being a physical location and a space where people can be present.'}"
sweep,a living room,"  The argument ""a living room"" does not fit the Instrument role for the predicate ""sweep"" because it is not a tool or device used to perform the action of sweeping. The Instrument role is typically used for objects that are used to perform an action, such as a broom or a vacuum cleaner. The argument ""a living room"" is a physical location where people can be present, and it is not a tool or device used to perform the action of sweeping."
sweep,a bathroom,  {'Response': 'The Instrument role should have the properties of being a tool or device used to perform the action of sweeping.'}
sweep,a bathroom,"  {'Response': 'The argument ""a bathroom"" has the properties of being a location where the action of sweeping is performed.'}"
sweep,a bathroom,"  The argument ""a bathroom"" does not fit the Instrument role for the predicate ""sweep"" because a bathroom is not a tool or device used to perform the action of sweeping. The Instrument role is typically used to describe a tool or device that is used to perform an action, such as a broom or a mop. In the case of the predicate ""sweep,"" the Instrument role would be more appropriate for a broom or a mop, rather than a bathroom."
sweep,a restaurant,  {'Response': 'The Instrument role should have the properties of being a tool or device used to perform the action of sweeping.'}
sweep,a restaurant,"  {'Response': 'The argument ""a restaurant"" has the properties of being a physical location where food is prepared and served, and it is a common place where people go to eat.'}"
sweep,a restaurant,"  The argument ""a restaurant"" does not fit the Instrument role for the predicate ""sweep"" because it is not a tool or device used to perform the action of sweeping. The Instrument role is typically used for objects that are used to perform an action, such as a broom or a mop."
advise,banker,"  {'Response': 'The ARG0 role for the predicate ""advise"" should have the properties of being the person or entity that is being advised, and the role of the advisor should be ARG1.'}"
advise,banker,  {'Response': 'ARG1'}
advise,banker,  {'Response': 'No'}
advise,banker,"  {'Response': 'The ARG1 role for the predicate ""advise"" should have the properties of being a source of information or advice, and being the person or entity that is providing the advice.'}"
advise,banker,"  {'Response': 'The argument ""banker"" has the property of being a source of financial advice.'}"
advise,banker,"  The argument ""banker"" fits the ARG1 role for the predicate ""advise"" because it is a source of financial advice."
advise,biologist,"  {'Response': 'The ARG0 role for the predicate ""advise"" should have the properties of being the person or entity that is being advised, and the role of the advisor should be ARG1.'}"
advise,biologist,  {'Response': 'ARG1'}
advise,biologist,  {'Response': 'No'}
advise,biologist,"  {'Response': 'The ARG1 role for the predicate ""advise"" should have the properties of being a source of information or advice, and being the person or entity that is providing the advice.'}"
advise,biologist,"  {'Response': 'The argument ""biologist"" has the property of being a source of information or advice related to biology.'}"
advise,biologist,"  The argument ""biologist"" fits the ARG1 role for the predicate ""advise"" because it is a source of information or advice related to biology, which is the domain of the predicate."
advise,business,"  {'Response': 'The ARG0 role for the predicate ""advise"" should have the properties of being the person or entity that is being advised, and the role of the advisor should be ARG1.'}"
advise,business,"  {'Response': 'The argument ""business"" has the property of being the object of the action of the predicate ""advise"".'}"
advise,business,"  The argument ""business"" will fit the ARG0 role for the predicate ""advise"" because it is the entity that is being advised. In other words, the business is the one that is being advised by the advisor. Therefore, the argument ""business"" is the object of the action of the predicate ""advise""."
abandon,baby,"  {'Response': 'The ARG0 role for the predicate ""abandon"" should have the properties of being the agent performing the action.'}"
abandon,baby,"  {'Response': 'The argument ""baby"" has the property of being the patient of the action ""abandon"".'}"
abandon,baby,"  The argument ""baby"" fits the ARG0 role for the predicate ""abandon"" because it is the entity that is being abandoned. The baby is the patient of the action of being abandoned, and it is the entity that is being affected by the action. Therefore, the argument ""baby"" is a suitable candidate for the ARG0 role."
abandon,baby,"  {'Response': 'The ARG1 role for the predicate ""abandon"" should have the properties of being the agent or the person who is abandoning something.'}"
abandon,baby,"  {'Response': 'The argument ""baby"" has the property of being the patient or the thing that is being abandoned.'}"
abandon,baby,"  The argument ""baby"" fits the ARG1 role for the predicate ""abandon"" because it is the person or thing that is being abandoned."
abandon,cat,"  {'Response': 'The ARG0 role for the predicate ""abandon"" should have the properties of being the agent performing the action.'}"
abandon,cat,"  {'Response': 'The argument ""cat"" has the property of being the patient of the action ""abandon"".'}"
abandon,cat,"  The argument ""cat"" will fit the ARG0 role for the predicate ""abandon"" because the cat is the entity that is being abandoned."
abandon,cat,"  {'Response': 'The ARG1 role for the predicate ""abandon"" should have the properties of being the agent or the person who is abandoning something.'}"
abandon,cat,"  {'Response': 'The argument ""cat"" has the property of being a living being, which is relevant to the predicate ""abandon"" because it implies that the cat is capable of being abandoned.'}"
abandon,cat,  {'Response': 'Fits'}
abandon,child,"  {'Response': 'The ARG0 role for the predicate ""abandon"" should have the properties of being the agent performing the action.'}"
abandon,child,"  {'Response': 'The argument ""child"" has the property of being the patient of the action ""abandon"".'}"
abandon,child,"  The argument ""child"" will fit the ARG0 role for the predicate ""abandon"" because the child is the one who is being abandoned."
serve,plate,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,plate,"  {'Response': 'The argument ""plate"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,plate,  {'Response': 'Yes'}
serve,tray,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,tray,"  {'Response': 'The argument ""tray"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,tray,"  The argument ""tray"" fits the Instrument role for the predicate ""serve"" because it is a physical object that is used to perform the action of serving."
serve,glass,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,glass,"  {'Response': 'The argument ""glass"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,glass,"  The argument ""glass"" fits the Instrument role for the predicate ""serve"" because it is a physical object that is used to perform the action of serving."
serve,platter,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,platter,  {'Response': 'Platter is a physical object that is used to serve food.'}
serve,platter,  {'Response': 'Perfect fit'}
serve,bucket,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,bucket,"  {'Response': 'The argument ""bucket"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,bucket,"  The argument ""bucket"" fits the Instrument role for the predicate ""serve"" because it is a physical object that is used to perform the action of serving."
sweep,mop,  {'Response': 'The Instrument role should have the properties of being a tool or device used to perform the action of sweeping.'}
sweep,mop,"  {'Response': 'The argument ""mop"" has the properties of being a tool used for cleaning and sweeping.'}"
sweep,mop,"  The argument ""mop"" fits the Instrument role for the predicate ""sweep"" because it is a tool used to perform the action of sweeping."
serve,plate,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,plate,"  {'Response': 'The argument ""plate"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,plate,  {'Response': 'Yes'}
serve,tray,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,tray,"  {'Response': 'The argument ""tray"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,tray,"  The argument ""tray"" fits the Instrument role for the predicate ""serve"" because it is a physical object that is used to perform the action of serving."
serve,glass,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,glass,"  {'Response': 'The argument ""glass"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,glass,"  The argument ""glass"" fits the Instrument role for the predicate ""serve"" because it is a physical object that is used to perform the action of serving."
serve,platter,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,platter,  {'Response': 'Platter is a physical object that is used to serve food.'}
serve,platter,  {'Response': 'Perfect fit'}
serve,bucket,  {'Response': 'The Instrument role should have the properties of being a physical object that is used to perform the action of serving.'}
serve,bucket,"  {'Response': 'The argument ""bucket"" has the properties of being a physical object that is used to perform the action of serving.'}"
serve,bucket,"  The argument ""bucket"" fits the Instrument role for the predicate ""serve"" because it is a physical object that is used to perform the action of serving."
sweep,mop,  {'Response': 'The Instrument role should have the properties of being a tool or device used to perform the action of sweeping.'}
sweep,mop,"  {'Response': 'The argument ""mop"" has the properties of being a tool used for cleaning and sweeping.'}"
sweep,mop,"  The argument ""mop"" fits the Instrument role for the predicate ""sweep"" because it is a tool used to perform the action of sweeping."
serve,glass,"  The argument 'glass' does not fit the Instrument role for the predicate 'serve' because a glass is not a tool or instrument used to perform the action of serving. The Instrument role is typically used for objects that are used to perform an action, such as a spoon or a fork. In the case of the predicate 'serve', the Instrument role would be more appropriate for objects such as a waiter or a waitress, who use a glass to pour the drink or food."
serve,bucket,"  The argument 'bucket' does not fit the Instrument role for the predicate 'serve' because a bucket is not typically used as a tool or instrument to perform the action of serving. The Instrument role is typically used for objects that are used to perform an action, such as a spoon or a fork."
serve,glass,"  The argument 'glass' does not fit the Instrument role for the predicate 'serve' because a glass is not a tool or instrument used to perform the action of serving. The Instrument role is typically used for objects that are used to perform an action, such as a spoon or a fork. In the case of the predicate 'serve', the Instrument role would be more appropriate for objects such as a waiter or a waitress, who use a glass to pour the drink or food."
serve,bucket,"  The argument 'bucket' does not fit the Instrument role for the predicate 'serve' because a bucket is not typically used as a tool or instrument to perform the action of serving. The Instrument role is typically used for objects that are used to perform an action, such as a spoon or a fork."
sweep,rag,"  The argument 'rag' fits the Instrument role for the predicate 'sweep' because it is a material used for cleaning or wiping, which is a necessary tool for performing the action of sweeping."
sweep,broom,  The argument 'broom' fits the Instrument role for the predicate 'sweep' because it is a tool used to perform the action of sweeping.
sweep,rake,  The argument 'rake' fits the Instrument role for the predicate 'sweep' because it is a tool used to perform the action of sweeping.
sweep,rock,  The argument 'rock' fits the Instrument role for the predicate 'sweep' because it is a physical object that can be used to sweep or clean a surface.
write,desk,"  The argument 'desk' does not fit the Instrument role for the predicate 'write' because a desk is not a tool or device used to perform the action of writing. A desk is a piece of furniture used for sitting or working, and it does not have the necessary properties to be an instrument for writing."
write,sword,"  The argument 'sword' will not fit the Instrument role for the predicate 'write' because a sword is not a tool or device that can be used to perform the action of writing. The Instrument role is typically filled by objects that are used to perform a specific action, such as a pen or a pencil."
write,box,"  The argument 'box' does not fit the Instrument role for the predicate 'write' because it is not a tool or device used to perform the action of writing. The Instrument role is typically associated with objects that are used to perform a specific action, such as a pen or a pencil. The argument 'box' is a container or receptacle used to hold or contain the written text, but it is not a tool used to write."
paint,straw,"  The argument 'straw' does not fit the Instrument role for the predicate 'paint' because it is not a tool or device used to perform the action of painting. The Instrument role is typically filled by objects that are used to perform the action of the verb, such as a brush or a paintbrush."
paint,paint,  The argument 'paint' fits the Instrument role for the predicate 'paint' because it is the tool or device used to perform the action of painting.
paint,can,  The argument 'can' fits the Instrument role for the predicate 'paint' because it is a tool or device used to perform the action of painting. The can is used to hold the paint and to apply it to the surface being painted.
shoot,arrow,  The argument 'arrow' fits the Instrument role for the predicate 'shoot' because it is a physical object that is used as a projectile in the action of shooting.
dust,beer,  The argument 'beer' does not fit the Instrument role for the predicate 'dust' because it is not a physical object that can be used to perform the action of dusting.
cut,fork,  The argument 'fork' fits the Instrument role for the predicate 'cut' because it is a tool used to perform the action of cutting.
cut,razor,  The argument 'razor' fits the Instrument role for the predicate 'cut' because it is a tool used to perform the action of cutting.
eat,fork,  The argument 'fork' fits the Instrument role for the predicate 'eat' because it is a tool used to eat food.
eat,spoon,  The argument 'spoon' fits the Instrument role for the predicate 'eat' because it is a tool used to eat food.
draw,paper,  The argument 'paper' fits the Instrument role for the predicate 'draw' because it is a tool used to create the drawing.
draw,glue,"  The argument 'glue' does not fit the Instrument role for the predicate 'draw' because it is not a tool or means used to perform the action of drawing. The Instrument role is typically used for objects that are used to perform an action, such as a pencil or a pen, but glue is used to hold or join surfaces together."
measure,protractor,  The argument 'protractor' fits the Instrument role for the predicate 'measure' because it is a tool used to measure angles.
measure,string,"  The argument 'string' does not fit the Instrument role for the predicate 'measure' because a string is not a physical object that can be used to measure something. The Instrument role requires a physical object that can be used to perform a measurement, such as a ruler or a scale."
measure,ruler,"  The argument 'ruler' fits the Instrument role for the predicate 'measure' because it is a tool used to measure length, distance, or angle."
measure,pencil,"  The argument 'pencil' does not fit the Instrument role for the predicate 'measure' because a pencil is not typically used as a tool for measuring something. The Instrument role is typically used for objects that are used to perform an action, such as a hammer or a saw. In the case of the predicate 'measure', the Instrument role would be more appropriate for objects such as a ruler or a tape measure."
float,raft,  The argument 'raft' fits the Instrument role for the predicate 'float' because it is a physical object that is used to perform the action of floating.
float,chair,  The argument 'chair' will fit the Instrument role for the predicate 'float' because it is a physical object that can be used to perform the action of floating.
float,canoe,  The argument 'canoe' fits the Instrument role for the predicate 'float' because it is a physical object that is used to perform the action of floating.
float,tube,  The argument 'tube' fits the Instrument role for the predicate 'float' because it is a physical object that can be used to perform the action of floating.
hit,water,"  The argument 'water' does not fit the Instrument role for the predicate 'hit' because it is not a physical object that can be used to cause the action of hitting. The Instrument role requires a physical object that can be used to perform the action, and water is not a suitable candidate for this role."
hit,apple,"  The argument 'apple' will not fit the Instrument role for the predicate 'hit' because the Instrument role requires a physical object that is used to cause the action of hitting, and an apple is not a physical object that can be used to hit something."
watch,light,"  The argument 'light' fits the Instrument role for the predicate 'watch' because it is a tool or device used to perform the action of watching. The light is used to illuminate the object being watched, allowing the person to see it."
dig,shovel,  The argument 'shovel' fits the Instrument role for the predicate 'dig' because it is a tool used to perform the action of digging.
dig,fork,"  The argument 'fork' does not fit the Instrument role for the predicate 'dig' because a fork is not a tool used for digging. The Instrument role is typically used for objects that are used to perform an action, and a fork is not typically used for digging."
dig,spoon,"  The argument 'spoon' does not fit the Instrument role for the predicate 'dig' because a spoon is not typically used as a tool for digging. The Instrument role is typically used for objects that are used to perform an action, such as a hammer or a shovel."
dig,cup,"  The argument 'cup' does not fit the Instrument role for the predicate 'dig' because a cup is not a tool or device used to perform the action of digging. The Instrument role is typically used for objects that are used to perform an action, such as a shovel or a pickaxe."
stab,toothpick,"  The argument 'toothpick' fits the Instrument role for the predicate 'stab' because it is a small, pointed object that is used to pierce or prick something, which is the action of stabbing."
repair,hammer,"  The argument 'hammer' does not fit the Instrument role for the predicate 'repair' because a hammer is not typically used for repairing things. The Instrument role is typically used for things that are used to perform a specific action, such as a screwdriver for tightening screws or a wrench for tightening bolts. A hammer is used for breaking and shaping things, not for repairing them."
repair,string,  The argument 'string' does not fit the Instrument role for the predicate 'repair' because a string is not a physical object that can be used to repair something. The Instrument role requires a physical object that can be used to perform the action of repairing.
repair,tape,  The argument 'tape' fits the Instrument role for the predicate 'repair' because it is a tool used to apply the repair.
wrap,bandage,  The argument 'bandage' fits the Instrument role for the predicate 'wrap' because it is a material used to wrap or cover something.
call,can,  The argument 'can' fits the Instrument role for the predicate 'call' because it is a tool or device that is used to make the call.
call,note,"  The argument 'note' does not fit the Instrument role for the predicate 'call' because a note is not a tool or device used to make a call. The Instrument role is typically used to describe the means by which an action is performed, and a note is not a means of communication."
wash,water,  The argument 'water' fits the Instrument role for the predicate 'wash' because it is a physical object that can be used to perform the action of washing.
wash,detergent,"  The argument 'detergent' fits the Instrument role for the predicate 'wash' because it is a substance that is used to clean or remove dirt or stains from surfaces. The Instrument role is typically filled by objects that are used to perform an action, and in this case, the detergent is used to clean the surface of the object being washed."
time,sundial,  The argument 'sundial' fits the Instrument role for the predicate 'time' because it is a tool used to measure time.
time,stopwatch,  The argument 'stopwatch' fits the Instrument role for the predicate 'time' because it is a tool used to measure time.
time,hourglass,  The argument 'hourglass' fits the Instrument role for the predicate 'time' because it is a tool used to measure time.
time,sun,"  The argument 'sun' does not fit the Instrument role for the predicate 'time' because the sun is not a means or tool used to achieve a goal or perform an action. The sun is a source of time, but it is not a means of achieving or performing any action. Therefore, the argument 'sun' does not fit the Instrument role for the predicate 'time'."
signal,password,"  The argument 'password' does not fit the Instrument role for the predicate 'signal' because the Instrument role typically refers to a means or tool used to perform an action, and a password is not typically used to perform the action of signaling. In this case, the Instrument role would be more appropriate for a different predicate, such as 'authenticate'."
signal,flag,  The argument 'flag' fits the Instrument role for the predicate 'signal' because it is a means or tool used to convey the signal.
signal,nod,"  The argument 'nod' fits the Instrument role for the predicate 'signal' because it is a means of conveying a signal, which is the function of the Instrument role."
fish,harpoon,  The argument 'harpoon' fits the Instrument role for the predicate 'fish' because it is a tool used to catch fish.
fish,yarn,"  The argument 'yarn' does not fit the Instrument role for the predicate 'fish' because it is not a tool or instrument used to perform the action of fishing. The Instrument role is typically used to describe a tool or instrument that is used to perform a specific action, such as a net or a rod. In the case of the predicate 'fish', the Instrument role would be used to describe a tool or instrument that is used to catch fish, such as a net or a rod. The argument 'yarn' is not a tool or instrument used to catch fish, so it does not fit the Instrument role for the predicate 'fish'."
teach,spoon,  The argument 'spoon' fits the Instrument role for the predicate 'teach' because it is a tool used to perform the action of teaching.
teach,graph,"  The argument 'graph' fits the Instrument role for the predicate 'teach' because it is a tool used to represent information in a visual format, which can be used to help teach or convey information in a more effective and efficient way."
drink,spoon,"  The argument 'spoon' does not fit the Instrument role for the predicate 'drink' because a spoon is not a physical object that is used to perform the action of drinking. The Instrument role is typically filled by objects that are used to perform an action, such as a cup or a glass."
drink,glass,"  The argument 'glass' fits the Instrument role for the predicate 'drink' because it is a physical object that is used to perform the action of drinking. The glass is the instrument that is used to hold the liquid being drunk, and it is the means by which the drink is consumed."
drink,hands,"  The argument 'hands' does not fit the Instrument role for the predicate 'drink' because it is not a physical object that can be used to perform the action of drinking. The Instrument role requires a physical object that can be used to perform the action, such as a cup or a glass."
lock,glue,"  The argument 'glue' does not fit the Instrument role for the predicate 'lock' because it is not a physical object that can be used to perform the action of locking. The Instrument role requires a physical object that can be used to perform the action of the predicate, and 'glue' is not a physical object that can be used to lock anything. Therefore, the argument 'glue' does not fit the Instrument role for the predicate 'lock'."
lock,tape,  The argument 'tape' fits the Instrument role for the predicate 'lock' because it is a physical object that is used to perform the action of locking.
sterilize,chemical,  The argument 'chemical' fits the Instrument role for the predicate 'sterilize' because it is a substance used to perform the action of sterilization.
sweep,barn,  The argument 'barn' fits the Location role for the predicate 'sweep' because it is a place where something can be swept or cleaned.
act,work,"  The argument 'work' does not fit the Location role for the predicate 'act' because the Location role is typically used to describe a place or location where the action takes place, and 'work' is not a place or location."
drive,highway,  The argument 'highway' fits the Location role for the predicate 'drive' because it is a path or route for travel.
drive,racetrack,  The argument 'racetrack' fits the Location role for the predicate 'drive' because it is a physical location where the action of driving is taking place.
swim,bathtub,  The argument 'bathtub' will fit the Location role for the predicate 'swim' because it is a container that can be used for swimming.
